1626714146466
00000000:0A:00.0, 0, 0
1626714148051
00000000:0A:00.0, 0, 0
1626714149652
00000000:0A:00.0, 0, 0
1626714151256
00000000:0A:00.0, 0, 0
1626714152271
00000000:0A:00.0, 0, 0
1626714153285
00000000:0A:00.0, 29, 2
1626714154296
00000000:0A:00.0, 45, 8
1626714155307
00000000:0A:00.0, 49, 14
1626714156324
00000000:0A:00.0, 18, 5
1626714157335
00000000:0A:00.0, 82, 24
1626714158348
00000000:0A:00.0, 89, 26
1626714159360
00000000:0A:00.0, 70, 20
1626714160371
00000000:0A:00.0, 44, 13
1626714161382
00000000:0A:00.0, 69, 20
1626714162405
00000000:0A:00.0, 89, 26
1626714163422
00000000:0A:00.0, 86, 25
1626714164433
00000000:0A:00.0, 82, 23
1626714165445
00000000:0A:00.0, 66, 19
1626714166460
00000000:0A:00.0, 62, 18
1626714167471
00000000:0A:00.0, 61, 18
1626714168481
00000000:0A:00.0, 66, 19
1626714169492
00000000:0A:00.0, 40, 12
1626714170503
00000000:0A:00.0, 12, 4
1626714171514
00000000:0A:00.0, 42, 12
1626714172524
00000000:0A:00.0, 54, 15
1626714173539
00000000:0A:00.0, 61, 15
1626714174557
00000000:0A:00.0, 64, 16
1626714175580
00000000:0A:00.0, 86, 25
1626714176591
00000000:0A:00.0, 74, 22
1626714177602
00000000:0A:00.0, 38, 11
1626714178611
00000000:0A:00.0, 40, 11
1626714179622
00000000:0A:00.0, 38, 10
1626714180632
00000000:0A:00.0, 24, 7
1626714181645
00000000:0A:00.0, 61, 18
1626714182657
00000000:0A:00.0, 82, 23
1626714183674
00000000:0A:00.0, 89, 26
1626714184693
00000000:0A:00.0, 89, 26
1626714185703
00000000:0A:00.0, 82, 24
1626714186713
00000000:0A:00.0, 39, 11
1626714187723
00000000:0A:00.0, 37, 10
1626714188734
00000000:0A:00.0, 0, 0
1626714189745
00000000:0A:00.0, 0, 0
1626714190774
00000000:0A:00.0, 11, 2
1626714191784
00000000:0A:00.0, 61, 17
1626714192811
00000000:0A:00.0, 91, 27
1626714193835
00000000:0A:00.0, 85, 25
1626714194849
00000000:0A:00.0, 89, 26
1626714195859
00000000:0A:00.0, 86, 25
1626714196870
00000000:0A:00.0, 38, 10
1626714197880
00000000:0A:00.0, 40, 11
1626714198892
00000000:0A:00.0, 4, 1
1626714199903
00000000:0A:00.0, 0, 0
1626714200915
00000000:0A:00.0, 0, 0
1626714201927
00000000:0A:00.0, 67, 19
1626714202945
00000000:0A:00.0, 89, 26
1626714203955
00000000:0A:00.0, 85, 24
1626714204971
00000000:0A:00.0, 86, 25
1626714205981
00000000:0A:00.0, 88, 26
1626714206991
00000000:0A:00.0, 46, 13
1626714208002
00000000:0A:00.0, 37, 10
1626714209012
00000000:0A:00.0, 4, 1
1626714210023
00000000:0A:00.0, 0, 0
1626714211034
00000000:0A:00.0, 0, 0
1626714212047
00000000:0A:00.0, 60, 16
1626714213060
00000000:0A:00.0, 81, 23
1626714214073
00000000:0A:00.0, 79, 23
1626714215088
00000000:0A:00.0, 82, 23
1626714216100
00000000:0A:00.0, 82, 22
1626714217110
