1625337935251
00000000:0A:00.0, 0, 0
1625337936834
00000000:0A:00.0, 0, 0
1625337938419
00000000:0A:00.0, 0, 0
1625337940004
00000000:0A:00.0, 0, 0
1625337941589
00000000:0A:00.0, 0, 0
1625337943173
00000000:0A:00.0, 0, 0
1625337944758
00000000:0A:00.0, 0, 0
1625337946343
00000000:0A:00.0, 0, 0
1625337947927
00000000:0A:00.0, 0, 0
1625337949575
00000000:0A:00.0, 0, 0
1625337950590
00000000:0A:00.0, 0, 0
1625337951604
00000000:0A:00.0, 29, 2
1625337952618
00000000:0A:00.0, 44, 8
1625337953633
00000000:0A:00.0, 79, 23
1625337954651
00000000:0A:00.0, 86, 24
1625337955682
00000000:0A:00.0, 77, 22
1625337956693
00000000:0A:00.0, 68, 20
1625337957704
00000000:0A:00.0, 10, 3
1625337958719
00000000:0A:00.0, 56, 16
1625337959730
00000000:0A:00.0, 80, 24
1625337960745
00000000:0A:00.0, 80, 22
1625337961756
00000000:0A:00.0, 83, 23
1625337962767
00000000:0A:00.0, 28, 8
1625337963777
00000000:0A:00.0, 0, 0
1625337964788
00000000:0A:00.0, 0, 0
1625337965798
00000000:0A:00.0, 0, 0
1625337966809
00000000:0A:00.0, 0, 0
1625337967833
00000000:0A:00.0, 0, 0
1625337968848
00000000:0A:00.0, 47, 13
1625337969861
00000000:0A:00.0, 82, 24
1625337970876
00000000:0A:00.0, 84, 24
1625337971885
00000000:0A:00.0, 82, 24
1625337972897
00000000:0A:00.0, 35, 10
1625337973907
00000000:0A:00.0, 0, 0
1625337974918
00000000:0A:00.0, 0, 0
1625337975928
00000000:0A:00.0, 0, 0
1625337976938
00000000:0A:00.0, 0, 0
1625337977954
00000000:0A:00.0, 0, 0
1625337978977
00000000:0A:00.0, 38, 10
1625337979990
00000000:0A:00.0, 85, 25
1625337981004
00000000:0A:00.0, 82, 23
1625337982015
00000000:0A:00.0, 83, 23
1625337983025
00000000:0A:00.0, 42, 12
1625337984036
00000000:0A:00.0, 0, 0
1625337985047
00000000:0A:00.0, 0, 0
1625337986057
00000000:0A:00.0, 0, 0
1625337987067
00000000:0A:00.0, 0, 0
1625337988078
00000000:0A:00.0, 0, 0
1625337989092
00000000:0A:00.0, 39, 10
1625337990106
00000000:0A:00.0, 84, 23
1625337991116
00000000:0A:00.0, 80, 22
1625337992126
00000000:0A:00.0, 85, 24
1625337993136
00000000:0A:00.0, 51, 15
1625337994147
00000000:0A:00.0, 0, 0
1625337995157
00000000:0A:00.0, 0, 0
1625337996167
00000000:0A:00.0, 0, 0
1625337997178
00000000:0A:00.0, 0, 0
1625337998195
00000000:0A:00.0, 20, 5
1625337999210
00000000:0A:00.0, 55, 16
1625338000223
00000000:0A:00.0, 81, 23
1625338001236
00000000:0A:00.0, 83, 24
1625338002246
00000000:0A:00.0, 83, 23
1625338003256
00000000:0A:00.0, 13, 4
1625338004268
00000000:0A:00.0, 0, 0
1625338005279
00000000:0A:00.0, 0, 0
1625338006290
00000000:0A:00.0, 0, 0
1625338007300
