1626192390471
00000000:0A:00.0, 0, 0
1626192392057
00000000:0A:00.0, 0, 0
1626192393641
00000000:0A:00.0, 0, 0
1626192395226
00000000:0A:00.0, 0, 0
1626192396810
00000000:0A:00.0, 0, 0
1626192398396
00000000:0A:00.0, 0, 0
1626192399980
00000000:0A:00.0, 0, 0
1626192401536
00000000:0A:00.0, 0, 0
1626192402549
00000000:0A:00.0, 29, 2
1626192403593
00000000:0A:00.0, 44, 8
1626192404613
00000000:0A:00.0, 78, 23
1626192405628
00000000:0A:00.0, 84, 24
1626192406667
00000000:0A:00.0, 78, 22
1626192407677
00000000:0A:00.0, 84, 24
1626192408690
00000000:0A:00.0, 2, 0
1626192409710
00000000:0A:00.0, 67, 20
1626192410720
00000000:0A:00.0, 88, 25
1626192411744
00000000:0A:00.0, 88, 25
1626192412755
00000000:0A:00.0, 85, 24
1626192413766
00000000:0A:00.0, 7, 2
1626192414777
00000000:0A:00.0, 0, 0
1626192415787
00000000:0A:00.0, 0, 0
1626192416798
00000000:0A:00.0, 0, 0
1626192417808
00000000:0A:00.0, 0, 0
1626192418826
00000000:0A:00.0, 0, 0
1626192419841
00000000:0A:00.0, 65, 18
1626192420855
00000000:0A:00.0, 83, 24
1626192421885
00000000:0A:00.0, 82, 23
1626192422894
00000000:0A:00.0, 86, 24
1626192423905
00000000:0A:00.0, 22, 6
1626192424916
00000000:0A:00.0, 0, 0
1626192425927
00000000:0A:00.0, 0, 0
1626192426938
00000000:0A:00.0, 0, 0
1626192427949
00000000:0A:00.0, 0, 0
1626192428959
00000000:0A:00.0, 0, 0
1626192429969
00000000:0A:00.0, 53, 15
1626192430983
00000000:0A:00.0, 87, 25
1626192431995
00000000:0A:00.0, 88, 26
1626192433005
00000000:0A:00.0, 87, 25
1626192434016
00000000:0A:00.0, 17, 5
1626192435026
00000000:0A:00.0, 0, 0
1626192436037
00000000:0A:00.0, 0, 0
1626192437048
00000000:0A:00.0, 0, 0
1626192438059
00000000:0A:00.0, 0, 0
1626192439070
00000000:0A:00.0, 0, 0
1626192440081
00000000:0A:00.0, 57, 16
1626192441097
00000000:0A:00.0, 85, 25
1626192442110
00000000:0A:00.0, 85, 24
1626192443120
00000000:0A:00.0, 88, 25
1626192444131
00000000:0A:00.0, 17, 5
1626192445143
00000000:0A:00.0, 0, 0
1626192446153
00000000:0A:00.0, 0, 0
1626192447163
00000000:0A:00.0, 0, 0
1626192448174
00000000:0A:00.0, 0, 0
1626192449184
00000000:0A:00.0, 0, 0
1626192450194
00000000:0A:00.0, 58, 17
1626192451207
00000000:0A:00.0, 89, 26
1626192452223
00000000:0A:00.0, 85, 23
1626192453233
00000000:0A:00.0, 83, 23
1626192454243
00000000:0A:00.0, 22, 6
1626192455254
00000000:0A:00.0, 0, 0
1626192456264
00000000:0A:00.0, 0, 0
1626192457275
00000000:0A:00.0, 0, 0
1626192458286
00000000:0A:00.0, 0, 0
1626192459297
00000000:0A:00.0, 0, 0
1626192460311
00000000:0A:00.0, 57, 15
1626192461326
00000000:0A:00.0, 85, 25
1626192462338
00000000:0A:00.0, 87, 25
1626192463348
00000000:0A:00.0, 86, 24
1626192464359
00000000:0A:00.0, 22, 6
1626192465370
00000000:0A:00.0, 0, 0
1626192466381
00000000:0A:00.0, 0, 0
1626192467392
00000000:0A:00.0, 0, 0
1626192468402
00000000:0A:00.0, 0, 0
1626192469416
00000000:0A:00.0, 0, 0
1626192470430
00000000:0A:00.0, 54, 14
1626192471447
00000000:0A:00.0, 88, 26
1626192472458
00000000:0A:00.0, 84, 24
1626192473481
00000000:0A:00.0, 84, 24
1626192474491
00000000:0A:00.0, 26, 8
1626192475502
00000000:0A:00.0, 0, 0
1626192476513
00000000:0A:00.0, 0, 0
1626192477524
00000000:0A:00.0, 0, 0
1626192478535
00000000:0A:00.0, 0, 0
1626192479549
00000000:0A:00.0, 0, 0
1626192480568
00000000:0A:00.0, 59, 16
1626192481581
00000000:0A:00.0, 85, 24
1626192482593
00000000:0A:00.0, 88, 25
1626192483604
00000000:0A:00.0, 88, 26
1626192484615
00000000:0A:00.0, 18, 5
1626192485625
00000000:0A:00.0, 0, 0
1626192486636
00000000:0A:00.0, 0, 0
1626192487647
00000000:0A:00.0, 0, 0
1626192488658
00000000:0A:00.0, 0, 0
1626192489678
00000000:0A:00.0, 0, 0
1626192490693
00000000:0A:00.0, 63, 17
1626192491705
00000000:0A:00.0, 89, 26
1626192492720
00000000:0A:00.0, 88, 26
1626192493732
00000000:0A:00.0, 86, 25
1626192494742
00000000:0A:00.0, 7, 2
1626192495753
00000000:0A:00.0, 0, 0
1626192496764
00000000:0A:00.0, 0, 0
1626192497774
00000000:0A:00.0, 0, 0
1626192498785
00000000:0A:00.0, 0, 0
1626192499806
00000000:0A:00.0, 0, 0
1626192500820
00000000:0A:00.0, 68, 19
1626192501835
00000000:0A:00.0, 89, 26
1626192502845
00000000:0A:00.0, 88, 26
1626192503855
00000000:0A:00.0, 83, 25
1626192504865
00000000:0A:00.0, 0, 0
1626192505875
00000000:0A:00.0, 0, 0
1626192506885
00000000:0A:00.0, 0, 0
1626192507895
00000000:0A:00.0, 0, 0
1626192508909
00000000:0A:00.0, 0, 0
1626192509924
00000000:0A:00.0, 3, 1
1626192510938
00000000:0A:00.0, 82, 23
1626192511959
