1627912049735
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1627912051230
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1627912052724
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1627912054215
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1627912055711
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1627912057206
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1627912058727
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1627912060222
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1627912061793
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1627912063198
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1627912064216
00000000:02:00.0, 26, 6
00000000:03:00.0, 18, 4
1627912065235
00000000:02:00.0, 100, 35
00000000:03:00.0, 100, 35
1627912066256
00000000:02:00.0, 100, 17
00000000:03:00.0, 97, 20
1627912067276
00000000:02:00.0, 100, 20
00000000:03:00.0, 0, 0
1627912068295
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912069313
00000000:02:00.0, 99, 32
00000000:03:00.0, 99, 34
1627912070333
00000000:02:00.0, 51, 17
00000000:03:00.0, 100, 28
1627912071352
00000000:02:00.0, 100, 19
00000000:03:00.0, 99, 31
1627912072370
00000000:02:00.0, 0, 0
00000000:03:00.0, 100, 30
1627912073388
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912074407
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912075425
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912076443
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912077461
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912078758
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912080057
00000000:02:00.0, 0, 0
00000000:03:00.0, 74, 15
1627912081365
00000000:02:00.0, 0, 0
00000000:03:00.0, 80, 16
1627912082785
00000000:02:00.0, 0, 0
00000000:03:00.0, 89, 15
1627912083804
00000000:02:00.0, 77, 20
00000000:03:00.0, 98, 32
1627912084823
00000000:02:00.0, 99, 27
00000000:03:00.0, 98, 33
1627912085841
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912086859
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912087877
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912088895
00000000:02:00.0, 63, 16
00000000:03:00.0, 0, 0
1627912089913
00000000:02:00.0, 99, 34
00000000:03:00.0, 100, 24
1627912090933
00000000:02:00.0, 100, 23
00000000:03:00.0, 100, 27
1627912091952
00000000:02:00.0, 97, 31
00000000:03:00.0, 100, 20
1627912092971
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912093989
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912095006
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912096024
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912097042
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912098060
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912099079
00000000:02:00.0, 0, 0
00000000:03:00.0, 100, 30
1627912100391
00000000:02:00.0, 0, 0
00000000:03:00.0, 33, 12
1627912101698
00000000:02:00.0, 0, 0
00000000:03:00.0, 91, 26
1627912102996
00000000:02:00.0, 0, 0
00000000:03:00.0, 100, 19
1627912104014
00000000:02:00.0, 99, 24
00000000:03:00.0, 98, 20
1627912105032
00000000:02:00.0, 100, 14
00000000:03:00.0, 0, 0
1627912106050
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912107068
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912108086
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912109107
00000000:02:00.0, 0, 0
00000000:03:00.0, 98, 32
1627912110125
00000000:02:00.0, 99, 27
00000000:03:00.0, 100, 35
1627912111144
00000000:02:00.0, 100, 35
00000000:03:00.0, 99, 31
1627912112162
00000000:02:00.0, 0, 0
00000000:03:00.0, 100, 32
1627912113181
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912114198
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912115215
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912116233
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912117251
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912118269
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1627912119570
00000000:02:00.0, 0, 0
00000000:03:00.0, 87, 20
1627912120877
00000000:02:00.0, 0, 0
00000000:03:00.0, 93, 18
1627912122181
00000000:02:00.0, 0, 0
