1626192392790
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1626192394283
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1626192395777
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1626192397273
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1626192398787
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1626192400285
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1626192401867
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1626192403179
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1626192404199
00000000:02:00.0, 89, 24
00000000:03:00.0, 27, 9
1626192405222
00000000:02:00.0, 100, 23
00000000:03:00.0, 100, 22
1626192406253
00000000:02:00.0, 100, 24
00000000:03:00.0, 100, 29
1626192407274
00000000:02:00.0, 100, 31
00000000:03:00.0, 100, 27
1626192408293
00000000:02:00.0, 100, 18
00000000:03:00.0, 100, 17
1626192409318
00000000:02:00.0, 100, 33
00000000:03:00.0, 100, 32
1626192410338
00000000:02:00.0, 100, 31
00000000:03:00.0, 100, 22
1626192411356
00000000:02:00.0, 100, 33
00000000:03:00.0, 100, 35
1626192412376
00000000:02:00.0, 100, 25
00000000:03:00.0, 100, 23
1626192413396
00000000:02:00.0, 84, 14
00000000:03:00.0, 98, 21
1626192414415
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192415433
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192416451
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192417469
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192418489
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192419509
00000000:02:00.0, 88, 21
00000000:03:00.0, 100, 18
1626192420529
00000000:02:00.0, 100, 27
00000000:03:00.0, 100, 32
1626192421548
00000000:02:00.0, 100, 23
00000000:03:00.0, 100, 16
1626192422568
00000000:02:00.0, 100, 29
00000000:03:00.0, 100, 31
1626192423587
00000000:02:00.0, 98, 31
00000000:03:00.0, 100, 17
1626192424605
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192425623
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192426641
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192427660
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192428680
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192429699
00000000:02:00.0, 100, 28
00000000:03:00.0, 100, 27
1626192430721
00000000:02:00.0, 100, 16
00000000:03:00.0, 100, 30
1626192431742
00000000:02:00.0, 100, 31
00000000:03:00.0, 100, 23
1626192432763
00000000:02:00.0, 100, 15
00000000:03:00.0, 100, 31
1626192433781
00000000:02:00.0, 0, 0
00000000:03:00.0, 99, 22
1626192434800
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192435818
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192436836
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192437853
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192438874
00000000:02:00.0, 98, 31
00000000:03:00.0, 0, 0
1626192439894
00000000:02:00.0, 100, 33
00000000:03:00.0, 100, 23
1626192440913
00000000:02:00.0, 100, 17
00000000:03:00.0, 100, 19
1626192441933
00000000:02:00.0, 100, 19
00000000:03:00.0, 100, 25
1626192442953
00000000:02:00.0, 100, 27
00000000:03:00.0, 100, 31
1626192443971
00000000:02:00.0, 34, 8
00000000:03:00.0, 99, 19
1626192444989
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192446007
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192447026
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192448043
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192449070
00000000:02:00.0, 98, 33
00000000:03:00.0, 99, 32
1626192450093
00000000:02:00.0, 100, 34
00000000:03:00.0, 99, 26
1626192451111
00000000:02:00.0, 99, 38
00000000:03:00.0, 100, 28
1626192452132
00000000:02:00.0, 100, 32
00000000:03:00.0, 100, 25
1626192453151
00000000:02:00.0, 99, 34
00000000:03:00.0, 100, 29
1626192454169
00000000:02:00.0, 4, 1
00000000:03:00.0, 0, 0
1626192455188
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192456206
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192457223
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192458241
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626192459261
00000000:02:00.0, 98, 27
00000000:03:00.0, 100, 24
1626192460280
00000000:02:00.0, 100, 19
00000000:03:00.0, 100, 16
1626192461301
00000000:02:00.0, 100, 27
