1625336087184
00000000:0A:00.0, 0, 0
1625336088767
00000000:0A:00.0, 0, 0
1625336090351
00000000:0A:00.0, 0, 0
1625336091936
00000000:0A:00.0, 0, 0
1625336093521
00000000:0A:00.0, 0, 0
1625336095059
00000000:0A:00.0, 0, 0
1625336096072
00000000:0A:00.0, 30, 2
1625336097087
00000000:0A:00.0, 42, 8
1625336098098
00000000:0A:00.0, 80, 23
1625336099111
00000000:0A:00.0, 85, 24
1625336100150
00000000:0A:00.0, 80, 23
1625336101161
00000000:0A:00.0, 74, 21
1625336102172
00000000:0A:00.0, 0, 0
1625336103184
00000000:0A:00.0, 6, 1
1625336104200
00000000:0A:00.0, 77, 21
1625336105214
00000000:0A:00.0, 84, 23
1625336106229
00000000:0A:00.0, 86, 24
1625336107238
00000000:0A:00.0, 89, 25
1625336108249
00000000:0A:00.0, 1, 0
1625336109260
00000000:0A:00.0, 0, 0
1625336110271
00000000:0A:00.0, 0, 0
1625336111281
00000000:0A:00.0, 0, 0
1625336112291
00000000:0A:00.0, 0, 0
1625336113305
00000000:0A:00.0, 0, 0
1625336114322
00000000:0A:00.0, 80, 22
1625336115335
00000000:0A:00.0, 87, 25
1625336116347
00000000:0A:00.0, 87, 25
1625336117358
00000000:0A:00.0, 81, 23
1625336118369
00000000:0A:00.0, 0, 0
1625336119379
00000000:0A:00.0, 0, 0
1625336120390
00000000:0A:00.0, 0, 0
1625336121400
00000000:0A:00.0, 0, 0
1625336122411
00000000:0A:00.0, 0, 0
1625336123423
00000000:0A:00.0, 1, 0
1625336124435
00000000:0A:00.0, 76, 21
1625336125446
00000000:0A:00.0, 83, 24
1625336126458
00000000:0A:00.0, 86, 24
1625336127468
00000000:0A:00.0, 83, 23
1625336128478
00000000:0A:00.0, 2, 1
1625336129489
00000000:0A:00.0, 0, 0
1625336130499
00000000:0A:00.0, 0, 0
1625336131509
00000000:0A:00.0, 0, 0
1625336132520
00000000:0A:00.0, 0, 0
1625336133532
00000000:0A:00.0, 0, 0
1625336134545
00000000:0A:00.0, 72, 19
1625336135557
00000000:0A:00.0, 84, 23
1625336136569
00000000:0A:00.0, 88, 25
1625336137579
00000000:0A:00.0, 83, 24
1625336138590
00000000:0A:00.0, 12, 3
1625336139601
00000000:0A:00.0, 0, 0
1625336140611
00000000:0A:00.0, 0, 0
1625336141621
00000000:0A:00.0, 0, 0
1625336142631
00000000:0A:00.0, 0, 0
1625336143646
00000000:0A:00.0, 28, 7
1625336144656
00000000:0A:00.0, 67, 19
1625336145672
00000000:0A:00.0, 81, 22
1625336146683
00000000:0A:00.0, 85, 24
1625336147694
00000000:0A:00.0, 74, 21
1625336148705
00000000:0A:00.0, 0, 0
1625336149716
00000000:0A:00.0, 0, 0
1625336150727
00000000:0A:00.0, 0, 0
1625336151738
00000000:0A:00.0, 0, 0
1625336152748
00000000:0A:00.0, 0, 0
1625336153759
00000000:0A:00.0, 5, 1
1625336154769
00000000:0A:00.0, 79, 22
1625336155781
00000000:0A:00.0, 81, 23
1625336156793
00000000:0A:00.0, 83, 23
1625336157803
00000000:0A:00.0, 81, 24
1625336158814
00000000:0A:00.0, 0, 0
1625336159824
00000000:0A:00.0, 0, 0
1625336160835
00000000:0A:00.0, 0, 0
1625336161845
00000000:0A:00.0, 0, 0
1625336162856
00000000:0A:00.0, 0, 0
1625336163868
00000000:0A:00.0, 2, 1
1625336164880
00000000:0A:00.0, 77, 20
1625336165893
00000000:0A:00.0, 84, 24
1625336166903
00000000:0A:00.0, 83, 24
1625336167914
00000000:0A:00.0, 80, 23
1625336168925
00000000:0A:00.0, 0, 0
1625336169936
00000000:0A:00.0, 0, 0
1625336170947
00000000:0A:00.0, 0, 0
1625336171956
00000000:0A:00.0, 0, 0
1625336172967
00000000:0A:00.0, 0, 0
1625336173979
00000000:0A:00.0, 0, 0
1625336174990
00000000:0A:00.0, 84, 23
1625336176005
00000000:0A:00.0, 81, 23
1625336177019
00000000:0A:00.0, 84, 24
1625336178030
00000000:0A:00.0, 78, 22
1625336179041
00000000:0A:00.0, 0, 0
1625336180051
00000000:0A:00.0, 0, 0
1625336181062
00000000:0A:00.0, 0, 0
1625336182073
00000000:0A:00.0, 0, 0
1625336183083
00000000:0A:00.0, 0, 0
1625336184098
00000000:0A:00.0, 20, 5
1625336185112
00000000:0A:00.0, 77, 21
1625336186125
00000000:0A:00.0, 85, 25
1625336187135
00000000:0A:00.0, 84, 24
1625336188145
00000000:0A:00.0, 65, 19
1625336189156
00000000:0A:00.0, 0, 0
1625336190166
00000000:0A:00.0, 0, 0
1625336191177
00000000:0A:00.0, 0, 0
1625336192187
00000000:0A:00.0, 0, 0
1625336193198
00000000:0A:00.0, 0, 0
1625336194213
00000000:0A:00.0, 11, 3
1625336195227
00000000:0A:00.0, 83, 24
1625336196243
00000000:0A:00.0, 86, 25
1625336197254
00000000:0A:00.0, 85, 25
1625336198264
00000000:0A:00.0, 59, 17
1625336199274
00000000:0A:00.0, 0, 0
1625336200285
00000000:0A:00.0, 0, 0
1625336201295
00000000:0A:00.0, 0, 0
1625336202305
00000000:0A:00.0, 0, 0
1625336203315
00000000:0A:00.0, 0, 0
1625336204329
00000000:0A:00.0, 19, 4
1625336205343
00000000:0A:00.0, 81, 23
1625336206365
00000000:0A:00.0, 80, 23
1625336207375
00000000:0A:00.0, 84, 24
1625336208385
00000000:0A:00.0, 70, 20
1625336209396
00000000:0A:00.0, 0, 0
1625336210406
00000000:0A:00.0, 0, 0
1625336211417
00000000:0A:00.0, 0, 0
1625336212427
00000000:0A:00.0, 0, 0
1625336213438
00000000:0A:00.0, 0, 0
1625336214449
00000000:0A:00.0, 26, 6
1625336215461
00000000:0A:00.0, 80, 22
1625336216473
00000000:0A:00.0, 82, 24
1625336217483
00000000:0A:00.0, 86, 25
1625336218494
00000000:0A:00.0, 63, 19
1625336219505
00000000:0A:00.0, 0, 0
1625336220515
00000000:0A:00.0, 0, 0
1625336221526
00000000:0A:00.0, 0, 0
1625336222536
00000000:0A:00.0, 0, 0
1625336223547
00000000:0A:00.0, 0, 0
1625336224560
00000000:0A:00.0, 22, 5
1625336225576
00000000:0A:00.0, 82, 23
1625336226590
00000000:0A:00.0, 85, 25
1625336227616
00000000:0A:00.0, 50, 15
1625336228626
00000000:0A:00.0, 0, 0
1625336229637
00000000:0A:00.0, 0, 0
1625336230647
00000000:0A:00.0, 0, 0
1625336231657
00000000:0A:00.0, 0, 0
1625336232668
00000000:0A:00.0, 0, 0
1625336233678
00000000:0A:00.0, 29, 7
1625336234689
00000000:0A:00.0, 84, 24
1625336235701
00000000:0A:00.0, 84, 24
1625336236711
00000000:0A:00.0, 81, 22
1625336237721
00000000:0A:00.0, 87, 25
1625336238733
00000000:0A:00.0, 1, 0
1625336239743
00000000:0A:00.0, 0, 0
1625336240754
00000000:0A:00.0, 0, 0
1625336241764
00000000:0A:00.0, 0, 0
1625336242777
00000000:0A:00.0, 0, 0
1625336243791
00000000:0A:00.0, 53, 15
1625336244802
00000000:0A:00.0, 87, 25
1625336245814
00000000:0A:00.0, 84, 24
1625336246828
00000000:0A:00.0, 85, 24
1625336247838
00000000:0A:00.0, 57, 16
1625336248849
00000000:0A:00.0, 0, 0
1625336249860
00000000:0A:00.0, 0, 0
1625336250870
00000000:0A:00.0, 0, 0
1625336251880
00000000:0A:00.0, 0, 0
1625336252890
00000000:0A:00.0, 10, 2
1625336253905
00000000:0A:00.0, 43, 12
1625336254917
00000000:0A:00.0, 86, 25
1625336255927
00000000:0A:00.0, 83, 23
1625336256938
00000000:0A:00.0, 80, 22
1625336257947
00000000:0A:00.0, 66, 19
1625336258958
00000000:0A:00.0, 0, 0
1625336259969
00000000:0A:00.0, 0, 0
1625336260979
00000000:0A:00.0, 0, 0
1625336261990
00000000:0A:00.0, 0, 0
1625336263004
00000000:0A:00.0, 15, 4
1625336264017
00000000:0A:00.0, 59, 17
1625336265033
00000000:0A:00.0, 86, 25
1625336266045
00000000:0A:00.0, 83, 23
1625336267058
00000000:0A:00.0, 85, 24
1625336268081
00000000:0A:00.0, 76, 21
1625336269091
00000000:0A:00.0, 0, 0
1625336270101
00000000:0A:00.0, 0, 0
1625336271112
00000000:0A:00.0, 0, 0
1625336272122
00000000:0A:00.0, 0, 0
1625336273133
00000000:0A:00.0, 2, 1
1625336274143
00000000:0A:00.0, 66, 19
1625336275153
00000000:0A:00.0, 81, 23
1625336276163
00000000:0A:00.0, 85, 24
1625336277176
00000000:0A:00.0, 82, 23
1625336278186
00000000:0A:00.0, 85, 24
1625336279198
00000000:0A:00.0, 13, 4
1625336280209
00000000:0A:00.0, 0, 0
1625336281220
00000000:0A:00.0, 0, 0
1625336282230
00000000:0A:00.0, 0, 0
1625336283243
00000000:0A:00.0, 0, 0
1625336284263
00000000:0A:00.0, 56, 15
1625336285277
00000000:0A:00.0, 85, 24
1625336286290
00000000:0A:00.0, 81, 22
1625336287302
00000000:0A:00.0, 86, 25
1625336288312
00000000:0A:00.0, 85, 24
1625336289322
00000000:0A:00.0, 7, 2
1625336290333
00000000:0A:00.0, 0, 0
1625336291343
00000000:0A:00.0, 0, 0
1625336292354
00000000:0A:00.0, 0, 0
1625336293366
00000000:0A:00.0, 0, 0
1625336294380
00000000:0A:00.0, 58, 16
1625336295392
00000000:0A:00.0, 83, 24
1625336296410
00000000:0A:00.0, 83, 23
1625336297424
00000000:0A:00.0, 85, 24
1625336298438
00000000:0A:00.0, 81, 22
1625336299448
00000000:0A:00.0, 51, 14
1625336300458
00000000:0A:00.0, 0, 0
1625336301469
00000000:0A:00.0, 0, 0
1625336302479
00000000:0A:00.0, 0, 0
1625336303492
00000000:0A:00.0, 22, 5
1625336304506
00000000:0A:00.0, 52, 15
1625336305522
00000000:0A:00.0, 85, 24
1625336306535
00000000:0A:00.0, 83, 23
1625336307548
00000000:0A:00.0, 82, 23
1625336308558
00000000:0A:00.0, 85, 25
1625336309569
00000000:0A:00.0, 33, 9
1625336310579
00000000:0A:00.0, 0, 0
1625336311589
00000000:0A:00.0, 0, 0
1625336312601
00000000:0A:00.0, 0, 0
1625336313612
00000000:0A:00.0, 20, 5
1625336314628
00000000:0A:00.0, 51, 15
1625336315638
00000000:0A:00.0, 83, 23
1625336316651
00000000:0A:00.0, 83, 24
1625336317663
00000000:0A:00.0, 86, 24
1625336318687
00000000:0A:00.0, 83, 23
1625336319697
00000000:0A:00.0, 33, 9
1625336320708
00000000:0A:00.0, 0, 0
1625336321719
00000000:0A:00.0, 0, 0
1625336322729
00000000:0A:00.0, 0, 0
1625336323739
00000000:0A:00.0, 34, 9
1625336324752
00000000:0A:00.0, 57, 17
1625336325768
00000000:0A:00.0, 84, 23
1625336326780
00000000:0A:00.0, 85, 23
1625336327789
00000000:0A:00.0, 85, 25
1625336328800
00000000:0A:00.0, 85, 24
1625336329810
00000000:0A:00.0, 45, 13
1625336330820
