time;queuedNum
"1627910316544";"0"
"1627910317546";"5"
"1627910318540";"2"
"1627910319542";"2"
"1627910320541";"2"
"1627910321541";"2"
"1627910322541";"2"
"1627910323541";"1"
"1627910324541";"0"
"1627910325541";"0"
"1627910326541";"0"
"1627910327541";"1"
"1627910328541";"1"
"1627910329541";"0"
"1627910330541";"0"
"1627910331541";"0"
"1627910332541";"0"
"1627910333541";"0"
"1627910334541";"0"
"1627910335541";"0"
"1627910336541";"0"
"1627910337541";"5"
"1627910338541";"5"
"1627910339542";"2"
"1627910340541";"2"
"1627910341541";"2"
"1627910342542";"2"
"1627910343541";"1"
"1627910344540";"0"
"1627910345541";"0"
"1627910346541";"0"
"1627910347541";"2"
"1627910348542";"1"
"1627910349542";"0"
"1627910350541";"0"
"1627910351541";"0"
"1627910352541";"0"
"1627910353541";"0"
"1627910354541";"0"
"1627910355541";"0"
"1627910356541";"0"
"1627910357541";"5"
"1627910358541";"5"
"1627910359540";"2"
"1627910360541";"2"
"1627910361541";"2"
"1627910362542";"2"
"1627910363541";"0"
"1627910364541";"0"
"1627910365540";"0"
"1627910366541";"0"
"1627910367542";"3"
"1627910368541";"1"
"1627910369541";"0"
"1627910370542";"0"
"1627910371540";"0"
"1627910372541";"0"
"1627910373542";"0"
"1627910374541";"0"
"1627910375541";"0"
"1627910376541";"0"
"1627910377541";"4"
"1627910378541";"2"
"1627910379541";"0"
"1627910380541";"0"
"1627910381541";"0"
"1627910382541";"0"
"1627910383540";"0"
"1627910384541";"0"
"1627910385541";"0"
"1627910386541";"0"
"1627910387541";"1"
"1627910388541";"1"
"1627910389540";"0"
"1627910390541";"0"
"1627910391541";"0"
"1627910392541";"0"
"1627910393541";"0"
"1627910394542";"0"
"1627910395541";"0"
"1627910396541";"0"
"1627910397541";"4"
"1627910398540";"3"
"1627910399541";"0"
"1627910400541";"0"
"1627910401541";"0"
"1627910402541";"0"
"1627910403540";"0"
"1627910404541";"0"
"1627910405541";"0"
"1627910406540";"0"
"1627910407542";"3"
"1627910408541";"0"
"1627910409542";"0"
"1627910410540";"0"
"1627910411541";"0"
"1627910412541";"0"
"1627910413541";"0"
"1627910414540";"0"
"1627910415541";"0"
"1627910416540";"0"
"1627910417542";"4"
"1627910418542";"3"
"1627910419541";"0"
"1627910420541";"0"
"1627910421541";"0"
"1627910422541";"0"
"1627910423541";"0"
"1627910424540";"0"
"1627910425541";"0"
"1627910426541";"0"
"1627910427541";"2"
"1627910428541";"2"
"1627910429541";"0"
"1627910430541";"0"
"1627910431541";"0"
"1627910432541";"0"
"1627910433541";"0"
"1627910434541";"0"
"1627910435541";"0"
"1627910436541";"0"
"1627910437540";"4"
"1627910438542";"3"
"1627910439541";"0"
"1627910440541";"0"
"1627910441541";"0"
"1627910442541";"0"
"1627910443541";"0"
"1627910444541";"0"
"1627910445541";"0"
"1627910446541";"0"
"1627910447541";"2"
"1627910448541";"1"
"1627910449541";"0"
"1627910450541";"0"
"1627910451541";"0"
"1627910452541";"0"
"1627910453542";"0"
"1627910454540";"0"
"1627910455541";"0"
"1627910456541";"0"
"1627910457541";"3"
"1627910458541";"3"
"1627910459541";"0"
"1627910460540";"0"
"1627910461541";"0"
"1627910462541";"0"
"1627910463541";"0"
"1627910464541";"0"
"1627910465541";"0"
"1627910466541";"0"
"1627910467541";"3"
"1627910468541";"2"
"1627910469541";"1"
"1627910470541";"0"
"1627910471541";"0"
"1627910472541";"0"
"1627910473541";"0"
"1627910474541";"0"
"1627910475541";"0"
"1627910476541";"0"
"1627910477541";"3"
"1627910478541";"2"
"1627910479541";"2"
"1627910480541";"0"
"1627910481540";"0"
"1627910482541";"0"
"1627910483541";"0"
"1627910484541";"0"
"1627910485541";"0"
"1627910486541";"0"
"1627910487540";"4"
"1627910488541";"3"
"1627910489541";"1"
"1627910490541";"0"
"1627910491541";"0"
"1627910492541";"0"
"1627910493540";"0"
"1627910494541";"0"
"1627910495541";"0"
"1627910496540";"0"
"1627910497541";"4"
"1627910498541";"3"
"1627910499541";"1"
"1627910500541";"0"
"1627910501541";"0"
"1627910502541";"0"
"1627910503540";"0"
"1627910504541";"0"
"1627910505541";"0"
"1627910506541";"0"
"1627910507541";"4"
"1627910508541";"2"
"1627910509541";"2"
"1627910510541";"0"
"1627910511540";"0"
"1627910512541";"0"
"1627910513540";"0"
"1627910514541";"0"
"1627910515541";"0"
"1627910516541";"0"
"1627910517542";"7"
"1627910518542";"4"
"1627910519541";"3"
"1627910520541";"1"
"1627910521541";"0"
"1627910522541";"0"
"1627910523541";"0"
"1627910524541";"0"
"1627910525541";"0"
"1627910526541";"0"
"1627910527541";"5"
"1627910528541";"4"
"1627910529541";"3"
"1627910530540";"0"
"1627910531541";"0"
"1627910532541";"0"
"1627910533540";"0"
"1627910534541";"0"
"1627910535540";"0"
"1627910536541";"0"
"1627910537541";"6"
"1627910538541";"5"
"1627910539541";"3"
"1627910540541";"2"
"1627910541541";"0"
"1627910542541";"0"
"1627910543541";"0"
"1627910544541";"0"
"1627910545540";"0"
"1627910546541";"0"
"1627910547540";"7"
"1627910548541";"5"
"1627910549541";"3"
"1627910550541";"2"
"1627910551541";"0"
"1627910552541";"0"
"1627910553541";"0"
"1627910554541";"0"
"1627910555541";"0"
"1627910556541";"0"
"1627910557541";"6"
"1627910558541";"5"
"1627910559541";"3"
"1627910560541";"2"
"1627910561541";"0"
"1627910562541";"0"
"1627910563541";"0"
"1627910564540";"0"
"1627910565541";"0"
"1627910566541";"0"
"1627910567541";"6"
"1627910568541";"5"
"1627910569541";"3"
"1627910570541";"2"
"1627910571541";"1"
"1627910572542";"0"
"1627910573541";"0"
"1627910574541";"0"
"1627910575541";"0"
"1627910576541";"0"
"1627910577541";"7"
"1627910578541";"6"
"1627910579540";"4"
"1627910580541";"3"
"1627910581541";"2"
"1627910582540";"0"
"1627910583541";"0"
"1627910584541";"0"
"1627910585540";"0"
"1627910586541";"0"
"1627910587541";"7"
"1627910588540";"5"
"1627910589541";"4"
"1627910590541";"2"
"1627910591541";"1"
"1627910592541";"0"
"1627910593541";"0"
"1627910594540";"0"
"1627910595541";"0"
"1627910596541";"0"
"1627910597541";"6"
"1627910598541";"5"
"1627910599541";"5"
"1627910600542";"2"
"1627910601540";"1"
"1627910602541";"0"
"1627910603542";"0"
"1627910604541";"0"
"1627910605541";"0"
"1627910606541";"0"
"1627910607541";"8"
"1627910608541";"6"
"1627910609541";"5"
"1627910610541";"5"
"1627910611541";"2"
"1627910612541";"2"
"1627910613541";"0"
"1627910614541";"0"
"1627910615541";"0"
"1627910616542";"0"
"1627910617542";"8"
"1627910618541";"6"
"1627910619541";"5"
"1627910620541";"4"
"1627910621541";"2"
"1627910622542";"1"
"1627910623542";"0"
"1627910624540";"0"
"1627910625541";"0"
"1627910626541";"0"
"1627910627541";"7"
"1627910628541";"7"
"1627910629541";"5"
"1627910630541";"4"
"1627910631540";"2"
"1627910632542";"1"
"1627910633542";"0"
"1627910634541";"0"
"1627910635541";"0"
"1627910636541";"0"
"1627910637541";"9"
"1627910638541";"8"
"1627910639541";"6"
"1627910640541";"5"
"1627910641541";"3"
"1627910642541";"2"
"1627910643541";"1"
"1627910644540";"0"
"1627910645541";"0"
"1627910646541";"0"
