1625337936989
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625337938482
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625337939974
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625337941467
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625337942960
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625337944456
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625337945950
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625337947477
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625337949041
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625337950711
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625337951730
00000000:02:00.0, 58, 13
00000000:03:00.0, 12, 2
1625337952750
00000000:02:00.0, 100, 25
00000000:03:00.0, 100, 30
1625337953796
00000000:02:00.0, 100, 19
00000000:03:00.0, 99, 26
1625337954819
00000000:02:00.0, 100, 27
00000000:03:00.0, 100, 25
1625337955840
00000000:02:00.0, 100, 23
00000000:03:00.0, 99, 27
1625337956858
00000000:02:00.0, 98, 34
00000000:03:00.0, 98, 31
1625337957878
00000000:02:00.0, 100, 31
00000000:03:00.0, 97, 27
1625337958896
00000000:02:00.0, 99, 29
00000000:03:00.0, 100, 34
1625337959915
00000000:02:00.0, 99, 35
00000000:03:00.0, 99, 32
1625337960934
00000000:02:00.0, 99, 33
00000000:03:00.0, 100, 26
1625337961953
00000000:02:00.0, 100, 35
00000000:03:00.0, 87, 14
1625337962972
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337963989
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337965007
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337966025
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337967045
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337968064
00000000:02:00.0, 98, 29
00000000:03:00.0, 100, 23
1625337969091
00000000:02:00.0, 99, 36
00000000:03:00.0, 100, 23
1625337970114
00000000:02:00.0, 99, 39
00000000:03:00.0, 99, 27
1625337971134
00000000:02:00.0, 100, 30
00000000:03:00.0, 100, 26
1625337972153
00000000:02:00.0, 99, 33
00000000:03:00.0, 98, 30
1625337973171
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337974189
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337975207
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337976224
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337977244
00000000:02:00.0, 54, 12
00000000:03:00.0, 0, 0
1625337978264
00000000:02:00.0, 100, 29
00000000:03:00.0, 99, 33
1625337979284
00000000:02:00.0, 100, 20
00000000:03:00.0, 100, 30
1625337980303
00000000:02:00.0, 100, 35
00000000:03:00.0, 99, 30
1625337981324
00000000:02:00.0, 100, 26
00000000:03:00.0, 100, 31
1625337982345
00000000:02:00.0, 99, 33
00000000:03:00.0, 98, 34
1625337983363
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337984382
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337985400
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337986418
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337987437
00000000:02:00.0, 38, 12
00000000:03:00.0, 2, 1
1625337988456
00000000:02:00.0, 100, 20
00000000:03:00.0, 100, 35
1625337989476
00000000:02:00.0, 100, 18
00000000:03:00.0, 100, 23
1625337990496
00000000:02:00.0, 100, 22
00000000:03:00.0, 100, 24
1625337991524
00000000:02:00.0, 100, 22
00000000:03:00.0, 100, 20
1625337992543
00000000:02:00.0, 99, 20
00000000:03:00.0, 98, 28
1625337993561
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337994579
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337995598
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337996616
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625337997635
00000000:02:00.0, 0, 0
00000000:03:00.0, 6, 2
1625337998656
00000000:02:00.0, 100, 31
00000000:03:00.0, 100, 35
1625337999676
00000000:02:00.0, 100, 19
00000000:03:00.0, 100, 16
1625338000695
00000000:02:00.0, 100, 26
00000000:03:00.0, 100, 35
1625338001713
00000000:02:00.0, 100, 23
00000000:03:00.0, 100, 19
1625338002732
00000000:02:00.0, 98, 31
00000000:03:00.0, 98, 27
1625338003750
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625338004768
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625338005786
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625338006805
00000000:02:00.0, 0, 0
