1625336079220
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625336080716
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625336082213
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625336083707
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625336085200
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625336086695
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625336088187
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625336089683
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625336091177
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625336092687
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625336094199
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1625336095832
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336096862
00000000:02:00.0, 13, 2
00000000:03:00.0, 12, 2
1625336097881
00000000:02:00.0, 100, 29
00000000:03:00.0, 100, 27
1625336098902
00000000:02:00.0, 100, 23
00000000:03:00.0, 100, 29
1625336099922
00000000:02:00.0, 99, 31
00000000:03:00.0, 100, 33
1625336100941
00000000:02:00.0, 100, 21
00000000:03:00.0, 100, 22
1625336101960
00000000:02:00.0, 98, 26
00000000:03:00.0, 99, 20
1625336102980
00000000:02:00.0, 0, 0
00000000:03:00.0, 48, 10
1625336103999
00000000:02:00.0, 99, 30
00000000:03:00.0, 100, 34
1625336105018
00000000:02:00.0, 100, 26
00000000:03:00.0, 100, 13
1625336106039
00000000:02:00.0, 100, 29
00000000:03:00.0, 100, 34
1625336107058
00000000:02:00.0, 100, 23
00000000:03:00.0, 100, 17
1625336108076
00000000:02:00.0, 98, 34
00000000:03:00.0, 0, 0
1625336109095
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336110113
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336111131
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336112149
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336113169
00000000:02:00.0, 0, 0
00000000:03:00.0, 97, 30
1625336114188
00000000:02:00.0, 100, 25
00000000:03:00.0, 100, 27
1625336115207
00000000:02:00.0, 100, 21
00000000:03:00.0, 99, 29
1625336116226
00000000:02:00.0, 100, 33
00000000:03:00.0, 100, 32
1625336117245
00000000:02:00.0, 100, 15
00000000:03:00.0, 100, 24
1625336118263
00000000:02:00.0, 0, 0
00000000:03:00.0, 86, 15
1625336119281
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336120298
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336121316
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336122334
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336123354
00000000:02:00.0, 100, 36
00000000:03:00.0, 97, 32
1625336124374
00000000:02:00.0, 99, 31
00000000:03:00.0, 100, 29
1625336125392
00000000:02:00.0, 100, 30
00000000:03:00.0, 100, 29
1625336126412
00000000:02:00.0, 100, 29
00000000:03:00.0, 100, 29
1625336127431
00000000:02:00.0, 100, 25
00000000:03:00.0, 100, 29
1625336128450
00000000:02:00.0, 98, 31
00000000:03:00.0, 29, 6
1625336129468
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336130486
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336131505
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336132523
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336133545
00000000:02:00.0, 100, 34
00000000:03:00.0, 97, 30
1625336134565
00000000:02:00.0, 99, 34
00000000:03:00.0, 100, 28
1625336135585
00000000:02:00.0, 100, 35
00000000:03:00.0, 98, 34
1625336136605
00000000:02:00.0, 100, 30
00000000:03:00.0, 100, 30
1625336137624
00000000:02:00.0, 99, 25
00000000:03:00.0, 100, 26
1625336138642
00000000:02:00.0, 0, 0
00000000:03:00.0, 15, 3
1625336139660
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336140677
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336141695
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1625336142713
00000000:02:00.0, 0, 0
00000000:03:00.0, 41, 9
1625336143732
00000000:02:00.0, 97, 28
00000000:03:00.0, 98, 33
1625336144751
00000000:02:00.0, 100, 34
00000000:03:00.0, 100, 31
1625336145772
00000000:02:00.0, 100, 16
00000000:03:00.0, 99, 32
1625336146791
00000000:02:00.0, 100, 21
00000000:03:00.0, 100, 30
1625336147810
00000000:02:00.0, 100, 16
00000000:03:00.0, 100, 25
1625336148828
00000000:02:00.0, 0, 0
00000000:03:00.0, 46, 9
1625336149846
00000000:02:00.0, 0, 0
