1626714147802
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1626714149297
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1626714150806
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1626714152353
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1626714153400
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626714154419
00000000:02:00.0, 62, 18
00000000:03:00.0, 11, 2
1626714155443
00000000:02:00.0, 100, 18
00000000:03:00.0, 100, 35
1626714156465
00000000:02:00.0, 99, 30
00000000:03:00.0, 100, 20
1626714157485
00000000:02:00.0, 99, 31
00000000:03:00.0, 100, 35
1626714158505
00000000:02:00.0, 100, 24
00000000:03:00.0, 100, 18
1626714159525
00000000:02:00.0, 100, 37
00000000:03:00.0, 99, 36
1626714160547
00000000:02:00.0, 100, 22
00000000:03:00.0, 100, 17
1626714161566
00000000:02:00.0, 100, 34
00000000:03:00.0, 100, 34
1626714162587
00000000:02:00.0, 100, 22
00000000:03:00.0, 100, 20
1626714163607
00000000:02:00.0, 100, 31
00000000:03:00.0, 99, 32
1626714164628
00000000:02:00.0, 100, 21
00000000:03:00.0, 98, 37
1626714165646
00000000:02:00.0, 99, 34
00000000:03:00.0, 99, 28
1626714166665
00000000:02:00.0, 99, 33
00000000:03:00.0, 99, 29
1626714167684
00000000:02:00.0, 99, 25
00000000:03:00.0, 100, 16
1626714168703
00000000:02:00.0, 99, 32
00000000:03:00.0, 98, 34
1626714169721
00000000:02:00.0, 7, 1
00000000:03:00.0, 79, 13
1626714170743
00000000:02:00.0, 93, 25
00000000:03:00.0, 99, 22
1626714171763
00000000:02:00.0, 100, 17
00000000:03:00.0, 100, 28
1626714172783
00000000:02:00.0, 100, 32
00000000:03:00.0, 100, 23
1626714173821
00000000:02:00.0, 99, 27
00000000:03:00.0, 100, 19
1626714174845
00000000:02:00.0, 99, 31
00000000:03:00.0, 99, 31
1626714175865
00000000:02:00.0, 99, 30
00000000:03:00.0, 100, 20
1626714176885
00000000:02:00.0, 98, 32
00000000:03:00.0, 3, 1
1626714177903
00000000:02:00.0, 98, 31
00000000:03:00.0, 0, 0
1626714178924
00000000:02:00.0, 83, 14
00000000:03:00.0, 0, 0
1626714179944
00000000:02:00.0, 16, 6
00000000:03:00.0, 0, 0
1626714180965
00000000:02:00.0, 100, 31
00000000:03:00.0, 98, 20
1626714181985
00000000:02:00.0, 100, 29
00000000:03:00.0, 100, 31
1626714183010
00000000:02:00.0, 100, 23
00000000:03:00.0, 100, 22
1626714184031
00000000:02:00.0, 100, 24
00000000:03:00.0, 100, 31
1626714185053
00000000:02:00.0, 100, 34
00000000:03:00.0, 100, 21
1626714186072
00000000:02:00.0, 99, 25
00000000:03:00.0, 100, 28
1626714187091
00000000:02:00.0, 98, 32
00000000:03:00.0, 60, 11
1626714188110
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626714189128
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626714190148
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626714191168
00000000:02:00.0, 99, 30
00000000:03:00.0, 99, 25
1626714192188
00000000:02:00.0, 100, 21
00000000:03:00.0, 100, 30
1626714193207
00000000:02:00.0, 99, 31
00000000:03:00.0, 100, 24
1626714194227
00000000:02:00.0, 100, 35
00000000:03:00.0, 100, 30
1626714195247
00000000:02:00.0, 100, 26
00000000:03:00.0, 100, 26
1626714196267
00000000:02:00.0, 99, 31
00000000:03:00.0, 99, 31
1626714197286
00000000:02:00.0, 98, 33
00000000:03:00.0, 0, 0
1626714198304
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626714199323
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626714200342
00000000:02:00.0, 61, 18
00000000:03:00.0, 99, 32
1626714201366
00000000:02:00.0, 100, 25
00000000:03:00.0, 100, 24
1626714202385
00000000:02:00.0, 100, 24
00000000:03:00.0, 100, 16
1626714203405
00000000:02:00.0, 100, 28
00000000:03:00.0, 100, 24
1626714204425
00000000:02:00.0, 100, 19
00000000:03:00.0, 100, 19
1626714205444
00000000:02:00.0, 100, 37
00000000:03:00.0, 100, 29
1626714206463
00000000:02:00.0, 99, 21
00000000:03:00.0, 99, 20
1626714207482
00000000:02:00.0, 98, 16
00000000:03:00.0, 0, 0
1626714208501
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626714209520
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626714210539
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1626714211559
00000000:02:00.0, 100, 26
00000000:03:00.0, 100, 23
1626714212579
00000000:02:00.0, 100, 28
00000000:03:00.0, 100, 29
1626714213598
00000000:02:00.0, 100, 35
00000000:03:00.0, 100, 24
1626714214617
00000000:02:00.0, 100, 18
