1624091795365
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1624091796862
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1624091798358
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1624091799867
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1624091801363
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1624091802876
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1624091804390
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1624091805860
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1624091807160
00000000:02:00.0, 83, 23
00000000:03:00.0, 0, 0
1624091808477
00000000:02:00.0, 48, 19
00000000:03:00.0, 0, 0
1624091809783
00000000:02:00.0, 5, 1
00000000:03:00.0, 0, 0
1624091811095
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091812396
00000000:02:00.0, 87, 31
00000000:03:00.0, 0, 0
1624091813697
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091814999
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091816303
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091817615
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091818918
00000000:02:00.0, 38, 12
00000000:03:00.0, 0, 0
1624091820225
00000000:02:00.0, 68, 12
00000000:03:00.0, 0, 0
1624091821525
00000000:02:00.0, 65, 23
00000000:03:00.0, 0, 0
1624091822835
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091824134
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091825476
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091826495
00000000:02:00.0, 0, 0
00000000:03:00.0, 98, 31
1624091827513
00000000:02:00.0, 0, 0
00000000:03:00.0, 97, 31
1624091828532
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091829550
00000000:02:00.0, 37, 10
00000000:03:00.0, 0, 0
1624091830569
00000000:02:00.0, 98, 32
00000000:03:00.0, 0, 0
1624091831587
00000000:02:00.0, 98, 32
00000000:03:00.0, 0, 0
1624091832605
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091833623
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091834641
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091835661
00000000:02:00.0, 0, 0
00000000:03:00.0, 3, 1
1624091836679
00000000:02:00.0, 0, 0
00000000:03:00.0, 97, 30
1624091837697
00000000:02:00.0, 0, 0
00000000:03:00.0, 91, 15
1624091838716
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091839733
00000000:02:00.0, 0, 0
00000000:03:00.0, 80, 23
1624091840751
00000000:02:00.0, 0, 0
00000000:03:00.0, 98, 25
1624091841772
00000000:02:00.0, 0, 0
00000000:03:00.0, 57, 10
1624091842791
00000000:02:00.0, 0, 0
00000000:03:00.0, 98, 28
1624091843810
00000000:02:00.0, 19, 7
00000000:03:00.0, 97, 32
1624091844829
00000000:02:00.0, 0, 0
00000000:03:00.0, 99, 15
1624091845847
00000000:02:00.0, 98, 32
00000000:03:00.0, 0, 0
1624091846866
00000000:02:00.0, 97, 32
00000000:03:00.0, 44, 10
1624091847885
00000000:02:00.0, 85, 14
00000000:03:00.0, 98, 31
1624091848904
00000000:02:00.0, 0, 0
00000000:03:00.0, 98, 25
1624091849923
00000000:02:00.0, 86, 24
00000000:03:00.0, 56, 11
1624091850941
00000000:02:00.0, 97, 35
00000000:03:00.0, 0, 0
1624091851959
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091852981
00000000:02:00.0, 98, 20
00000000:03:00.0, 0, 0
1624091854000
00000000:02:00.0, 98, 26
00000000:03:00.0, 0, 0
1624091855018
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091856037
00000000:02:00.0, 5, 1
00000000:03:00.0, 0, 0
1624091857056
00000000:02:00.0, 37, 10
00000000:03:00.0, 0, 0
1624091858074
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091859092
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091860110
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091861129
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091862147
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091863165
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091864183
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091865201
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091866218
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091867237
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624091868255
00000000:02:00.0, 0, 0
