1624091792521
00000000:0A:00.0, 0, 0
1624091794122
00000000:0A:00.0, 0, 0
1624091795719
00000000:0A:00.0, 0, 0
1624091797305
00000000:0A:00.0, 0, 0
1624091798889
00000000:0A:00.0, 0, 0
1624091800474
00000000:0A:00.0, 0, 0
1624091802075
00000000:0A:00.0, 0, 0
1624091803660
00000000:0A:00.0, 0, 0
1624091805245
00000000:0A:00.0, 0, 0
1624091806829
00000000:0A:00.0, 0, 0
1624091808414
00000000:0A:00.0, 0, 0
1624091809999
00000000:0A:00.0, 0, 0
1624091811584
00000000:0A:00.0, 0, 0
1624091813168
00000000:0A:00.0, 0, 0
1624091814753
00000000:0A:00.0, 0, 0
1624091816337
00000000:0A:00.0, 0, 0
1624091817922
00000000:0A:00.0, 0, 0
1624091819507
00000000:0A:00.0, 0, 0
1624091821092
00000000:0A:00.0, 0, 0
1624091822676
00000000:0A:00.0, 0, 0
1624091824261
00000000:0A:00.0, 0, 0
1624091825846
00000000:0A:00.0, 0, 0
1624091827430
00000000:0A:00.0, 0, 0
1624091829015
00000000:0A:00.0, 0, 0
1624091830599
00000000:0A:00.0, 0, 0
1624091832184
00000000:0A:00.0, 0, 0
1624091833769
00000000:0A:00.0, 0, 0
1624091835354
00000000:0A:00.0, 0, 0
1624091836938
00000000:0A:00.0, 0, 0
1624091838523
00000000:0A:00.0, 0, 0
1624091840108
00000000:0A:00.0, 0, 0
1624091841692
00000000:0A:00.0, 0, 0
1624091843277
00000000:0A:00.0, 0, 0
1624091844862
00000000:0A:00.0, 0, 0
1624091846447
00000000:0A:00.0, 0, 0
1624091848031
00000000:0A:00.0, 0, 0
1624091849616
00000000:0A:00.0, 0, 0
1624091851201
00000000:0A:00.0, 0, 0
1624091852785
00000000:0A:00.0, 0, 0
1624091854370
00000000:0A:00.0, 0, 0
1624091855954
00000000:0A:00.0, 0, 0
1624091857540
00000000:0A:00.0, 0, 0
1624091859124
00000000:0A:00.0, 0, 0
1624091860708
00000000:0A:00.0, 0, 0
1624091862293
00000000:0A:00.0, 0, 0
1624091863878
00000000:0A:00.0, 0, 0
1624091865463
00000000:0A:00.0, 0, 0
1624091867048
00000000:0A:00.0, 0, 0
1624091868632
00000000:0A:00.0, 0, 0
1624091870217
00000000:0A:00.0, 0, 0
1624091871801
00000000:0A:00.0, 0, 0
1624091873386
00000000:0A:00.0, 0, 0
1624091874971
00000000:0A:00.0, 0, 0
1624091876572
00000000:0A:00.0, 0, 0
1624091878157
00000000:0A:00.0, 0, 0
1624091879741
00000000:0A:00.0, 0, 0
1624091881343
00000000:0A:00.0, 0, 0
1624091882927
00000000:0A:00.0, 0, 0
1624091884512
00000000:0A:00.0, 0, 0
1624091886096
00000000:0A:00.0, 0, 0
1624091887682
00000000:0A:00.0, 0, 0
1624091889266
00000000:0A:00.0, 0, 0
1624091890851
00000000:0A:00.0, 0, 0
1624091892435
00000000:0A:00.0, 0, 0
1624091894021
00000000:0A:00.0, 0, 0
1624091895605
00000000:0A:00.0, 0, 0
1624091897190
00000000:0A:00.0, 0, 0
1624091898775
00000000:0A:00.0, 0, 0
1624091900359
