1624090016275
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1624090017783
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1624090019284
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1624090020794
00000000:02:00.0, 1, 0
00000000:03:00.0, 0, 0
1624090022094
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624090023396
00000000:02:00.0, 100, 33
00000000:03:00.0, 0, 0
1624090024703
00000000:02:00.0, 93, 22
00000000:03:00.0, 0, 0
1624090026012
00000000:02:00.0, 100, 20
00000000:03:00.0, 0, 0
1624090027334
00000000:02:00.0, 65, 25
00000000:03:00.0, 0, 0
1624090028635
00000000:02:00.0, 95, 25
00000000:03:00.0, 0, 0
1624090029943
00000000:02:00.0, 64, 14
00000000:03:00.0, 0, 0
1624090031285
00000000:02:00.0, 79, 22
00000000:03:00.0, 0, 0
1624090032304
00000000:02:00.0, 97, 31
00000000:03:00.0, 99, 28
1624090033322
00000000:02:00.0, 98, 24
00000000:03:00.0, 0, 0
1624090034341
00000000:02:00.0, 0, 0
00000000:03:00.0, 97, 32
1624090035359
00000000:02:00.0, 73, 19
00000000:03:00.0, 0, 0
1624090036377
00000000:02:00.0, 98, 33
00000000:03:00.0, 0, 0
1624090037396
00000000:02:00.0, 98, 24
00000000:03:00.0, 0, 0
1624090038414
00000000:02:00.0, 44, 10
00000000:03:00.0, 0, 0
1624090039433
00000000:02:00.0, 97, 31
00000000:03:00.0, 0, 0
1624090040451
00000000:02:00.0, 98, 25
00000000:03:00.0, 0, 0
1624090041470
00000000:02:00.0, 53, 11
00000000:03:00.0, 0, 0
1624090042489
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624090043508
00000000:02:00.0, 98, 26
00000000:03:00.0, 0, 0
1624090044527
00000000:02:00.0, 97, 32
00000000:03:00.0, 0, 0
1624090045546
00000000:02:00.0, 99, 15
00000000:03:00.0, 0, 0
1624090046564
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624090047583
00000000:02:00.0, 93, 27
00000000:03:00.0, 0, 0
1624090048601
00000000:02:00.0, 98, 25
00000000:03:00.0, 0, 0
1624090049619
00000000:02:00.0, 43, 9
00000000:03:00.0, 0, 0
1624090050638
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624090051657
00000000:02:00.0, 49, 10
00000000:03:00.0, 4, 1
1624090052676
00000000:02:00.0, 98, 32
00000000:03:00.0, 87, 14
1624090053694
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624090054714
00000000:02:00.0, 98, 26
00000000:03:00.0, 0, 0
1624090055732
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624090056751
00000000:02:00.0, 64, 12
00000000:03:00.0, 0, 0
1624090057769
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624090058787
00000000:02:00.0, 98, 32
00000000:03:00.0, 0, 0
1624090059806
00000000:02:00.0, 98, 21
00000000:03:00.0, 0, 0
1624090060824
00000000:02:00.0, 37, 9
00000000:03:00.0, 0, 0
1624090061843
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624090062861
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624090063880
00000000:02:00.0, 0, 0
00000000:03:00.0, 98, 32
1624090064898
00000000:02:00.0, 98, 29
00000000:03:00.0, 98, 32
1624090065917
00000000:02:00.0, 0, 0
00000000:03:00.0, 40, 11
1624090066935
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624090067953
00000000:02:00.0, 0, 0
00000000:03:00.0, 36, 10
1624090068972
00000000:02:00.0, 0, 0
00000000:03:00.0, 98, 32
1624090069991
00000000:02:00.0, 0, 0
00000000:03:00.0, 0, 0
1624090071009
00000000:02:00.0, 98, 22
00000000:03:00.0, 0, 0
1624090072027
00000000:02:00.0, 39, 9
00000000:03:00.0, 98, 29
1624090073050
00000000:02:00.0, 99, 28
00000000:03:00.0, 0, 0
1624090074072
00000000:02:00.0, 0, 0
00000000:03:00.0, 79, 13
1624090075090
00000000:02:00.0, 0, 0
00000000:03:00.0, 99, 33
1624090076109
00000000:02:00.0, 98, 35
00000000:03:00.0, 100, 15
1624090077127
00000000:02:00.0, 0, 0
00000000:03:00.0, 100, 34
1624090078146
00000000:02:00.0, 99, 15
00000000:03:00.0, 100, 33
1624090079164
00000000:02:00.0, 98, 32
00000000:03:00.0, 99, 30
1624090080183
00000000:02:00.0, 98, 36
00000000:03:00.0, 100, 15
1624090081202
00000000:02:00.0, 0, 0
00000000:03:00.0, 99, 31
1624090082222
00000000:02:00.0, 0, 0
00000000:03:00.0, 100, 16
1624090083243
00000000:02:00.0, 0, 0
00000000:03:00.0, 100, 22
1624090084262
00000000:02:00.0, 0, 0
00000000:03:00.0, 100, 34
1624090085281
00000000:02:00.0, 98, 17
