time;queuedNum
"1620583206793";"0"
"1620583207794";"1"
"1620583208792";"2"
"1620583209792";"3"
"1620583210792";"4"
"1620583211792";"1"
"1620583212792";"2"
"1620583213792";"3"
"1620583214798";"4"
"1620583215792";"5"
"1620583216791";"6"
"1620583217792";"7"
"1620583218792";"8"
"1620583219792";"5"
"1620583220792";"6"
"1620583221791";"3"
"1620583222792";"4"
"1620583223792";"5"
"1620583224792";"2"
"1620583225792";"3"
"1620583226792";"4"
"1620583227792";"5"
"1620583228792";"2"
"1620583229792";"3"
"1620583230792";"4"
"1620583231791";"5"
"1620583232792";"6"
"1620583233793";"3"
"1620583234792";"4"
"1620583235792";"5"
"1620583236792";"6"
"1620583237792";"7"
"1620583238792";"8"
"1620583239792";"7"
"1620583240791";"6"
"1620583241792";"7"
"1620583242792";"8"
"1620583243792";"9"
"1620583244792";"10"
"1620583245792";"11"
"1620583246792";"11"
"1620583247792";"10"
"1620583248792";"12"
"1620583249792";"14"
"1620583250792";"16"
"1620583251791";"18"
"1620583252792";"20"
"1620583253792";"22"
"1620583254792";"24"
"1620583255792";"22"
"1620583256792";"24"
"1620583257792";"26"
"1620583258792";"28"
"1620583259792";"30"
"1620583260792";"32"
"1620583261792";"34"
"1620583262792";"36"
"1620583263792";"38"
"1620583264792";"36"
"1620583265792";"38"
"1620583266792";"40"
"1620583267791";"42"
"1620583268792";"44"
"1620583269792";"46"
"1620583270792";"48"
"1620583271792";"50"
"1620583272791";"52"
"1620583273792";"54"
"1620583274792";"52"
"1620583275792";"54"
"1620583276792";"56"
"1620583277792";"56"
"1620583278792";"56"
"1620583279792";"56"
"1620583280792";"56"
"1620583281792";"56"
"1620583282791";"56"
"1620583283792";"56"
"1620583284792";"56"
"1620583285792";"52"
"1620583286791";"52"
"1620583287792";"52"
"1620583288792";"52"
"1620583289792";"52"
"1620583290792";"52"
"1620583291792";"52"
"1620583292791";"52"
"1620583293792";"52"
"1620583294792";"52"
"1620583295791";"52"
"1620583296792";"52"
"1620583297792";"50"
"1620583298791";"48"
"1620583299792";"48"
"1620583300792";"48"
"1620583301791";"48"
"1620583302792";"48"
"1620583303792";"48"
"1620583304791";"48"
"1620583305792";"48"
"1620583306792";"48"
"1620583307792";"48"
"1620583308792";"48"
"1620583309792";"48"
"1620583310792";"47"
"1620583311792";"44"
"1620583312791";"44"
"1620583313792";"44"
"1620583314792";"44"
"1620583315792";"44"
"1620583316792";"44"
"1620583317792";"44"
"1620583318791";"44"
"1620583319792";"44"
"1620583320792";"44"
"1620583321791";"44"
"1620583322792";"44"
"1620583323792";"44"
"1620583324792";"44"
"1620583325792";"40"
"1620583326791";"40"
"1620583327792";"40"
"1620583328792";"40"
"1620583329792";"40"
"1620583330791";"40"
"1620583331792";"40"
"1620583332792";"40"
"1620583333791";"40"
"1620583334792";"40"
"1620583335792";"40"
"1620583336792";"40"
"1620583337791";"40"
"1620583338792";"40"
"1620583339792";"40"
"1620583340792";"36"
"1620583341791";"36"
"1620583342792";"36"
"1620583343792";"36"
"1620583344791";"36"
"1620583345792";"36"
"1620583346792";"36"
"1620583347792";"36"
"1620583348792";"36"
"1620583349791";"36"
"1620583350792";"36"
"1620583351792";"36"
"1620583352791";"36"
"1620583353792";"36"
"1620583354792";"36"
"1620583355791";"36"
"1620583356792";"32"
"1620583357791";"32"
"1620583358792";"32"
"1620583359792";"32"
"1620583360791";"32"
"1620583361792";"32"
"1620583362792";"32"
"1620583363792";"32"
"1620583364791";"32"
"1620583365792";"32"
"1620583366792";"32"
"1620583367791";"32"
"1620583368792";"32"
"1620583369791";"32"
"1620583370792";"32"
"1620583371792";"32"
"1620583372791";"32"
"1620583373792";"28"
"1620583374791";"28"
"1620583375792";"28"
"1620583376792";"28"
"1620583377792";"28"
"1620583378791";"28"
"1620583379792";"28"
"1620583380792";"28"
"1620583381791";"28"
"1620583382792";"28"
"1620583383792";"28"
"1620583384792";"28"
"1620583385792";"28"
"1620583386792";"28"
"1620583387792";"28"
"1620583388792";"28"
"1620583389792";"28"
"1620583390792";"28"
"1620583391792";"24"
"1620583392792";"24"
"1620583393792";"24"
"1620583394791";"24"
"1620583395792";"24"
"1620583396792";"24"
"1620583397791";"24"
"1620583398792";"24"
"1620583399791";"24"
"1620583400792";"24"
"1620583401792";"24"
"1620583402791";"24"
"1620583403792";"24"
"1620583404792";"24"
"1620583405791";"24"
"1620583406792";"24"
"1620583407791";"24"
"1620583408792";"24"
"1620583409792";"24"
"1620583410791";"23"
"1620583411792";"20"
"1620583412791";"20"
"1620583413792";"20"
"1620583414792";"20"
"1620583415792";"20"
"1620583416792";"20"
"1620583417792";"20"
"1620583418791";"20"
"1620583419792";"20"
"1620583420792";"20"
"1620583421791";"20"
"1620583422792";"20"
"1620583423792";"20"
"1620583424792";"20"
"1620583425791";"20"
"1620583426792";"20"
"1620583427791";"20"
"1620583428792";"20"
"1620583429792";"20"
"1620583430791";"20"
"1620583431792";"20"
"1620583432792";"20"
