time;queuedNum
"1615368039534";"0"
"1615368040536";"1"
"1615368041532";"2"
"1615368042532";"3"
"1615368043532";"4"
"1615368044532";"5"
"1615368045532";"6"
"1615368046532";"6"
"1615368047532";"6"
"1615368048532";"7"
"1615368049532";"8"
"1615368050532";"7"
"1615368051532";"8"
"1615368052532";"7"
"1615368053532";"8"
"1615368054532";"7"
"1615368055532";"8"
"1615368056532";"7"
"1615368057532";"8"
"1615368058532";"7"
"1615368059531";"8"
"1615368060532";"9"
"1615368061532";"12"
"1615368062532";"11"
"1615368063532";"14"
"1615368064531";"13"
"1615368065532";"16"
"1615368066532";"15"
"1615368067531";"18"
"1615368068532";"17"
"1615368069532";"20"
"1615368070532";"16"
"1615368071531";"16"
"1615368072532";"12"
"1615368073532";"12"
"1615368074532";"8"
"1615368075531";"8"
"1615368076532";"4"
"1615368077532";"2"
"1615368078531";"0"
"1615368079532";"0"
"1615368080532";"0"
"1615368081532";"0"
"1615368082532";"0"
"1615368083532";"0"
"1615368084532";"0"
"1615368085532";"0"
"1615368086531";"0"
"1615368087532";"0"
"1615368088532";"0"
"1615368089532";"0"
"1615368090532";"0"
"1615368091532";"0"
"1615368092532";"0"
"1615368093532";"0"
"1615368094531";"0"
"1615368095532";"0"
"1615368096532";"0"
