time;queuedNum
"1623268356253";"0"
"1623268357247";"20"
"1623268358241";"39"
"1623268359247";"46"
"1623268360264";"54"
"1623268361454";"18"
"1623268362255";"0"
"1623268363256";"0"
"1623268364242";"20"
"1623268365241";"19"
"1623268366240";"0"
"1623268367241";"0"
"1623268368241";"0"
"1623268369241";"0"
"1623268370241";"0"
"1623268371241";"0"
"1623268372248";"6"
"1623268373252";"17"
"1623268374249";"18"
"1623268375285";"0"
"1623268376252";"0"
"1623268377242";"0"
"1623268378240";"0"
"1623268379241";"0"
"1623268380241";"0"
"1623268381241";"0"
"1623268382241";"0"
"1623268383241";"0"
"1623268384241";"0"
"1623268385242";"3"
"1623268386252";"0"
"1623268387241";"0"
"1623268388241";"0"
"1623268389241";"0"
"1623268390241";"0"
"1623268391245";"18"
"1623268392242";"0"
"1623268393240";"0"
"1623268394242";"0"
"1623268395241";"17"
"1623268396241";"0"
"1623268397241";"0"
"1623268398240";"0"
"1623268399263";"28"
"1623268400241";"0"
"1623268401241";"0"
"1623268402241";"10"
"1623268403241";"0"
"1623268404242";"5"
"1623268405241";"0"
"1623268406242";"9"
"1623268407240";"0"
"1623268408241";"17"
"1623268409240";"0"
"1623268410241";"0"
"1623268411241";"29"
"1623268412242";"10"
"1623268413240";"0"
"1623268414240";"39"
"1623268415240";"18"
"1623268416241";"12"
"1623268417242";"4"
"1623268418241";"0"
"1623268419240";"9"
"1623268420242";"6"
"1623268421241";"8"
"1623268422241";"9"
"1623268423242";"14"
"1623268424242";"11"
"1623268425241";"12"
"1623268426240";"25"
"1623268427240";"10"
"1623268428294";"9"
"1623268429271";"15"
"1623268430335";"16"
"1623268431366";"21"
"1623268432320";"33"
"1623268433249";"49"
"1623268434240";"69"
"1623268435241";"95"
"1623268436265";"93"
"1623268437241";"122"
"1623268438241";"135"
"1623268439241";"138"
"1623268440241";"161"
"1623268441241";"178"
"1623268442240";"192"
"1623268443241";"214"
"1623268444241";"233"
"1623268445241";"260"
"1623268446241";"290"
"1623268447245";"304"
"1623268448240";"336"
"1623268449241";"362"
"1623268450241";"394"
"1623268451241";"421"
"1623268452241";"450"
"1623268453344";"481"
"1623268454269";"524"
"1623268455268";"560"
"1623268456283";"600"
"1623268457308";"637"
"1623268458241";"678"
"1623268459312";"721"
"1623268460360";"761"
"1623268461349";"806"
"1623268462375";"855"
"1623268463398";"898"
"1623268464467";"936"
"1623268465549";"981"
"1623268466606";"1026"
"1623268467688";"1069"
"1623268468823";"1117"
"1623268469927";"1166"
"1623268471095";"1214"
"1623268472196";"1259"
"1623268473331";"1307"
"1623268473331";"1307"
"1623268475786";"1394"
"1623268475786";"1394"
"1623268478057";"1499"
"1623268478057";"1499"
"1623268480342";"1607"
"1623268480342";"1607"
"1623268480342";"1607"
"1623268483874";"1763"
"1623268483874";"1764"
"1623268483874";"1764"
"1623268487305";"1931"
"1623268487305";"1930"
"1623268487305";"1930"
"1623268487305";"1930"
"1623268491995";"2132"
"1623268491995";"2132"
"1623268491995";"2132"
"1623268491995";"2132"
"1623268496570";"2352"
"1623268496591";"2352"
"1623268496591";"2352"
"1623268496591";"2353"
"1623268497015";"2353"
"1623268502410";"2611"
"1623268502410";"2612"
"1623268502410";"2612"
"1623268502410";"2612"
"1623268502410";"2612"
"1623268502410";"2611"
"1623268506427";"2784"
"1623268506427";"2785"
"1623268506427";"2784"
"1623268506427";"2784"
"1623268507241";"2704"
"1623268508241";"2591"
"1623268509242";"2475"
"1623268510241";"2364"
"1623268511241";"2243"
"1623268512241";"2130"
"1623268513243";"2016"
"1623268514241";"1898"
"1623268515241";"1781"
"1623268516241";"1669"
"1623268517241";"1555"
"1623268518241";"1438"
"1623268519241";"1323"
"1623268520241";"1214"
"1623268521241";"1102"
"1623268522241";"990"
"1623268523241";"879"
"1623268524241";"767"
"1623268525240";"657"
"1623268526241";"546"
"1623268527241";"433"
"1623268528242";"318"
"1623268529241";"208"
"1623268530240";"95"
"1623268531241";"0"
"1623268532241";"0"
"1623268533241";"0"
"1623268534240";"0"
"1623268535241";"0"
"1623268536241";"0"
"1623268537241";"0"
"1623268538240";"0"
"1623268539241";"0"
"1623268540241";"0"
"1623268541241";"0"
"1623268542240";"0"
"1623268543241";"0"
"1623268544241";"0"
"1623268545241";"0"
"1623268546240";"0"
"1623268547241";"0"
"1623268548241";"0"
"1623268549241";"0"
"1623268550241";"0"
"1623268551240";"0"
"1623268552242";"0"
"1623268553241";"0"
"1623268554241";"0"
"1623268555241";"0"
"1623268556240";"0"
"1623268557241";"0"
"1623268558241";"0"
"1623268559241";"0"
"1623268560241";"0"
"1623268561241";"0"
